budget,revenue,content_score,user_score,genres,director,release_year,release_month,release_day,release_weekday,run_time (in minuts),title,url
3500000.0,nan,100,62,"Fantasy,Horror",Mike Mendez,2017,3,3,4,93,Don't Kill It,https://www.themoviedb.org//movie/405882-don't-kill-it
80000000.0,311950384.0,100,72,"Family,Action,Animation,Comedy,Fantasy",Seth Grahame-Smith,2017,2,10,4,104,The Lego Batman Movie,https://www.themoviedb.org//movie/324849-the-lego-batman-movie
3500000.0,nan,100,69,"Action,Adventure,Animation,Fantasy,Science Fiction",Alan Burnett,2009,7,28,1,75,Green Lantern: First Flight,https://www.themoviedb.org//movie/17445-green-lantern-first-flight
2000000.0,14674076.0,100,66,"Horror,Mystery",David Robert Mitchell,2015,3,27,4,101,It Follows,https://www.themoviedb.org//movie/270303-it-follows
nan,nan,100,67,Drama,Roberto Capucci,2021,10,8,4,110,"My Brother, My Sister","https://www.themoviedb.org//movie/770742-my-brother,-my-sister"
20000000.0,39782683.0,100,66,"Adventure,Comedy,Romance",Thomas Bezucha,2011,7,1,4,109,Monte Carlo,https://www.themoviedb.org//movie/59860-monte-carlo
nan,nan,100,79,"Comedy,Thriller,Crime",Ariel Winograd,2020,1,16,3,114,The Heist of the Century,https://www.themoviedb.org//movie/609242-the-heist-of-the-century
50000000.0,44664690.0,100,55,"Fantasy,Action,Adventure,Science Fiction",Mike Mignola,2019,4,12,4,120,Hellboy,https://www.themoviedb.org//movie/456740-hellboy
nan,nan,93,79,"Comedy,Drama,Family",Jorge Bechara,2021,2,19,4,91,BIA: An Upside Down World,https://www.themoviedb.org//movie/765169-bia-an-upside-down-world
175000000.0,966550600.0,100,69,"Family,Adventure,Drama,Fantasy",Jon Favreau,2016,4,8,4,106,The Jungle Book,https://www.themoviedb.org//movie/278927-the-jungle-book
9000000.0,33556631.0,100,64,"Comedy,Music,Drama",Peter Sollett,2008,10,3,4,89,Nick and Norah's Infinite Playlist,https://www.themoviedb.org//movie/12182-nick-and-norah's-infinite-playlist
20000000.0,27793200.0,100,70,"Fantasy,Mystery,Thriller",Shusuke Kaneko,2006,6,17,5,126,Death Note,https://www.themoviedb.org//movie/16007-death-note
nan,225374.0,100,57,"Thriller,Horror",Julius Berg,2020,9,4,4,92,The Owners,https://www.themoviedb.org//movie/659986-the-owners
4500000.0,6566916.0,100,76,"Action,Crime,Thriller",Gareth Evans,2014,5,30,4,150,The Raid 2,https://www.themoviedb.org//movie/180299-the-raid-2
10000000.0,553171.0,100,80,"Animation,Science Fiction,Action",Katsuhiro Otomo,1988,7,16,5,124,Akira,https://www.themoviedb.org//movie/149-akira
nan,nan,100,61,"Science Fiction,Adventure",Mark Dennis,2017,6,14,2,95,Time Trap,https://www.themoviedb.org//movie/455839-time-trap
nan,nan,100,71,"Family,Animation",Ezekiel Norton,2012,9,30,6,86,Barbie: The Princess & The Popstar,https://www.themoviedb.org//movie/129533-barbie-the-princess-&-the-popstar
16000000.0,45284974.0,100,83,"Crime,Drama,Action",Luc Besson,1996,9,23,0,111,Léon: The Professional,https://www.themoviedb.org//movie/101-léon-the-professional
160000000.0,300257475.0,100,63,"Horror,Adventure,Action",Stephen Sommers,2004,7,2,4,132,Van Helsing,https://www.themoviedb.org//movie/7131-van-helsing
nan,1803009.0,71,63,"Thriller,War,Drama",Doug Liman,2017,5,12,4,90,The Wall,https://www.themoviedb.org//movie/405775-the-wall
16000000.0,19682924.0,100,42,"Thriller,Action,Science Fiction",Vic Armstrong,2014,10,3,4,110,Left Behind,https://www.themoviedb.org//movie/218043-left-behind
nan,nan,100,65,"Science Fiction,Action,Fantasy",Louis D'Esposito,2012,9,13,3,12,Marvel One-Shot: Item 47,https://www.themoviedb.org//movie/119569-marvel-one-shot-item-47
nan,nan,100,55,"Action,Horror,Science Fiction",Steven Gomez,2016,5,13,4,99,Kill Command,https://www.themoviedb.org//movie/384798-kill-command
125000000.0,nan,100,57,"Adventure,Fantasy,Science Fiction,Family,Action",Eoin Colfer,2020,6,12,4,94,Artemis Fowl,https://www.themoviedb.org//movie/475430-artemis-fowl
nan,nan,100,60,Thriller,Piotr Domalewski,2021,8,18,2,106,Operation Hyacinth,https://www.themoviedb.org//movie/809970-operation-hyacinth
22000000.0,321365567.0,100,86,"Drama,History,War",Steven Spielberg,1994,6,13,0,195,Schindler's List,https://www.themoviedb.org//movie/424-schindler's-list
125000.0,nan,100,73,"Drama,Action,Adventure,Thriller,Mystery,Fantasy",Yan Han,2018,6,29,4,125,Animal World,https://www.themoviedb.org//movie/518764-animal-world
100000000.0,171616764.0,100,77,"Animation,Action,Adventure,Comedy,Family",Troy Quane,2019,12,27,4,102,Spies in Disguise,https://www.themoviedb.org//movie/431693-spies-in-disguise
140000000.0,258022233.0,100,64,"Action,Comedy,Crime",Ross LaManna,2007,8,10,4,91,Rush Hour 3,https://www.themoviedb.org//movie/5174-rush-hour-3
nan,nan,93,71,"Action,Animation,Comedy",Hayato Date,2004,8,21,5,11,Hidden Leaf Village Grand Sports Festival!,https://www.themoviedb.org//movie/619432-hidden-leaf-village-grand-sports-festival!
62000000.0,102084362.0,100,66,"Action,Thriller,Crime",Richard Lindheim,2018,7,20,4,121,The Equalizer 2,https://www.themoviedb.org//movie/345887-the-equalizer-2
36000000.0,88528280.0,100,73,"Drama,Romance",David Frankel,2016,12,16,4,97,Collateral Beauty,https://www.themoviedb.org//movie/345920-collateral-beauty
325000.0,70274000.0,100,76,"Horror,Thriller",John Carpenter,1978,10,25,2,91,Halloween,https://www.themoviedb.org//movie/948-halloween
1800000.0,57000000.0,100,73,Horror,Wes Craven,1984,11,16,4,91,A Nightmare on Elm Street,https://www.themoviedb.org//movie/377-a-nightmare-on-elm-street
nan,nan,100,65,Drama,Armond Cohen,2021,3,4,3,113,Souvenir,https://www.themoviedb.org//movie/585381-souvenir
5000000.0,14000000.0,100,49,"Horror,Thriller",Rob Hedden,1989,7,28,4,100,Friday the 13th Part VIII: Jason Takes Manhattan,https://www.themoviedb.org//movie/10283-friday-the-13th-part-viii-jason-takes-manhattan
48000000.0,171339013.0,100,62,"Action,Adventure",Jackie Chan,2013,1,4,4,109,Chinese Zodiac,https://www.themoviedb.org//movie/98567-chinese-zodiac
nan,nan,100,53,"Thriller,Action",Mukunda Michael Dewil,2013,6,14,4,85,Vehicle 19,https://www.themoviedb.org//movie/180948-vehicle-19
660000.0,16000000.0,100,59,"Horror,Comedy",John Sayles,1978,8,3,3,94,Piranha,https://www.themoviedb.org//movie/24831-piranha
nan,nan,100,79,"Drama,Romance",Özcan Deniz,2013,11,15,4,113,Water and Fire,https://www.themoviedb.org//movie/271954-water-and-fire
5000000.0,32056467.0,100,73,"Animation,Family",Ken Anderson,1973,11,8,3,83,Robin Hood,https://www.themoviedb.org//movie/11886-robin-hood
100000000.0,26249469.0,100,70,"Family,Animation,Comedy,Adventure,Fantasy",Chris Butler,2019,4,12,4,95,Missing Link,https://www.themoviedb.org//movie/458253-missing-link
10000000.0,1585582.0,100,60,Drama,Rob Epstein,2013,8,9,4,92,Lovelace,https://www.themoviedb.org//movie/77805-lovelace
125000000.0,409231607.0,100,55,"Fantasy,Thriller,Action,Adventure,Horror",Alex Kurtzman,2017,6,9,4,110,The Mummy,https://www.themoviedb.org//movie/282035-the-mummy
5500000.0,4942449.0,100,74,"Science Fiction,Thriller",Peter Spierig,2015,1,9,4,97,Predestination,https://www.themoviedb.org//movie/206487-predestination
15000000.0,146497771.0,100,62,Horror,Andy Muschietti,2013,1,18,4,100,Mama,https://www.themoviedb.org//movie/132232-mama
4200000.0,5835247.0,100,68,Horror,Tom Savini,1990,10,19,4,88,Night of the Living Dead,https://www.themoviedb.org//movie/19185-night-of-the-living-dead
44000000.0,12342632.0,100,62,"Action,Comedy",Evan Goldberg,2015,1,22,3,113,The Interview,https://www.themoviedb.org//movie/228967-the-interview
50000000.0,97607453.0,100,65,"Horror,Mystery",Christophe Gans,2006,4,21,4,125,Silent Hill,https://www.themoviedb.org//movie/588-silent-hill
110000000.0,228738393.0,100,55,"Thriller,Action,Fantasy",Mark Steven Johnson,2007,2,16,4,114,Ghost Rider,https://www.themoviedb.org//movie/1250-ghost-rider
25000000.0,123276807.0,100,66,"Fantasy,Comedy,Family",Kirk Jones,2005,10,21,4,97,Nanny McPhee,https://www.themoviedb.org//movie/11283-nanny-mcphee
nan,nan,100,70,"Animation,Drama,History,Horror",Keiichi Sato,2012,9,29,5,76,Asura,https://www.themoviedb.org//movie/181656-asura
1500000.0,32511655.0,100,72,"Horror,Mystery",Jaume Balagueró,2007,11,23,4,78,[REC],https://www.themoviedb.org//movie/8329-[rec]
5000000.0,85720385.0,100,72,"Horror,Thriller,Science Fiction",Danny Boyle,2003,6,27,4,113,28 Days Later,https://www.themoviedb.org//movie/170-28-days-later
nan,nan,100,82,"Animation,Fantasy,Adventure,Action,Family",Tim Johnson,2019,12,3,1,22,How to Train Your Dragon: Homecoming,https://www.themoviedb.org//movie/638507-how-to-train-your-dragon-homecoming
10000000.0,nan,100,55,Comedy,Adam Herz,2005,12,30,4,94,American Pie Presents: Band Camp,https://www.themoviedb.org//movie/8274-american-pie-presents-band-camp
10000000.0,nan,100,55,"Horror,Thriller",Debra Sullivan,2013,1,4,4,92,Texas Chainsaw 3D,https://www.themoviedb.org//movie/76617-texas-chainsaw-3d
nan,26441892.0,100,58,"Animation,Family,Fantasy,Comedy",Holger Tappe,2018,2,9,4,93,Happy Family,https://www.themoviedb.org//movie/454699-happy-family
nan,nan,100,64,Horror,Arthur Vinciprova,2020,10,29,3,98,A Gruta,https://www.themoviedb.org//movie/758510-a-gruta
nan,nan,100,68,"Animation,Family,Adventure,Fantasy",J.M. Barrie,2009,10,16,4,81,Tinker Bell and the Lost Treasure,https://www.themoviedb.org//movie/25475-tinker-bell-and-the-lost-treasure
42000000.0,46221189.0,100,64,"Action,Thriller,Crime",Asger Leth,2012,1,27,4,102,Man on a Ledge,https://www.themoviedb.org//movie/49527-man-on-a-ledge
130000000.0,554987477.0,100,64,"Action,Adventure,Animation,Family,Fantasy,Comedy,Western",Tom Wheeler,2011,10,28,4,90,Puss in Boots,https://www.themoviedb.org//movie/417859-puss-in-boots
15000000.0,59389433.0,100,74,"Drama,Romance",Lone Scherfig,2011,8,19,4,107,One Day,https://www.themoviedb.org//movie/51828-one-day
11800000.0,47494916.0,100,77,"Drama,Romance",Adam Shankman,2002,1,25,4,101,A Walk to Remember,https://www.themoviedb.org//movie/10229-a-walk-to-remember
33000000.0,327311859.0,100,83,"Crime,Mystery,Thriller",David Fincher,1995,9,22,4,127,Se7en,https://www.themoviedb.org//movie/807-se7en
nan,nan,100,79,"Animation,Drama,Family",Aoi Hiiragi,1995,7,15,5,111,Whisper of the Heart,https://www.themoviedb.org//movie/37797-whisper-of-the-heart
nan,nan,93,75,"Adventure,Animation,Family,Action",Keith Chapman,2019,5,17,4,44,PAW Patrol: Mighty Pups,https://www.themoviedb.org//movie/552095-paw-patrol-mighty-pups
50000000.0,216909830.0,100,56,"Animation,Family,Comedy",Tony Leondis,2017,7,23,6,86,The Emoji Movie,https://www.themoviedb.org//movie/378236-the-emoji-movie
28000000.0,60700000.0,100,64,"Action,Adventure,Crime",Jeff Wadlow,2013,8,16,4,103,Kick-Ass 2,https://www.themoviedb.org//movie/59859-kick-ass-2
nan,nan,86,66,Documentary,Werner Herzog,2003,10,30,3,83,Wheel of Time,https://www.themoviedb.org//movie/51311-wheel-of-time
50000000.0,242786137.0,100,62,Comedy,Brian Burns,2016,1,1,4,96,Daddy's Home,https://www.themoviedb.org//movie/274167-daddy's-home
nan,nan,100,74,"Science Fiction,Action,Animation",Bryan Q. Miller,2016,5,13,4,78,Justice League vs. Teen Titans,https://www.themoviedb.org//movie/379291-justice-league-vs.-teen-titans
nan,678604.0,100,64,"Thriller,Horror,Crime",Steven R. Monroe,2013,8,25,6,106,I Spit on Your Grave 2,https://www.themoviedb.org//movie/207768-i-spit-on-your-grave-2
140000000.0,449220945.0,100,69,"War,History,Romance,Drama",Michael Bay,2001,5,21,0,183,Pearl Harbor,https://www.themoviedb.org//movie/676-pearl-harbor
nan,nan,100,74,"Animation,Action,Science Fiction",Joe Shuster,2020,8,23,6,86,Superman: Man of Tomorrow,https://www.themoviedb.org//movie/618354-superman-man-of-tomorrow
28000000.0,201634991.0,100,78,"Drama,Music",Andrea Berloff,2015,8,11,1,147,Straight Outta Compton,https://www.themoviedb.org//movie/277216-straight-outta-compton
50000000.0,161451538.0,100,57,"Drama,Horror,Thriller",Hideo Nakata,2005,3,18,4,110,The Ring Two,https://www.themoviedb.org//movie/10320-the-ring-two
nan,nan,50,57,"Animation,Family,Comedy",unknown,2020,12,4,4,45,Captain Underpants: Mega Blissmas,https://www.themoviedb.org//movie/768509-captain-underpants-mega-blissmas
150000000.0,424988211.0,100,67,"Adventure,Action,Thriller,Science Fiction",Lana Wachowski,2003,11,5,2,129,The Matrix Revolutions,https://www.themoviedb.org//movie/605-the-matrix-revolutions
nan,nan,100,nan,"Drama,Romance",Marçal Forés,2022,2,4,4,nan,Through My Window,https://www.themoviedb.org//movie/818647-through-my-window
20000000.0,27975429.0,100,72,"Science Fiction,Thriller,Drama,Mystery",Tommy Wirkola,2017,8,18,4,123,What Happened to Monday,https://www.themoviedb.org//movie/406990-what-happened-to-monday
nan,nan,100,81,"Animation,Fantasy,Mystery",Tatsuya Oishi,2016,8,19,4,64,Kizumonogatari Part 2: Nekketsu,https://www.themoviedb.org//movie/362584-kizumonogatari-part-2-nekketsu
10000000.0,167184112.0,100,62,"Horror,Mystery,Thriller",Adam Robitel,2018,1,5,4,103,Insidious: The Last Key,https://www.themoviedb.org//movie/406563-insidious-the-last-key
130000000.0,150406466.0,100,61,"Animation,Comedy,Family",George Miller,2011,11,18,4,117,Happy Feet Two,https://www.themoviedb.org//movie/65759-happy-feet-two
19000000.0,32686500.0,100,69,"Romance,Comedy",Anand Tucker,2010,1,8,4,100,Leap Year,https://www.themoviedb.org//movie/25195-leap-year
10000000.0,103166989.0,100,63,"Comedy,Romance",Robert Iscove,1999,1,29,4,95,She's All That,https://www.themoviedb.org//movie/10314-she's-all-that
nan,nan,100,71,"Adventure,Animation,Family",Steve Loter,2015,3,3,1,77,Tinker Bell and the Legend of the NeverBeast,https://www.themoviedb.org//movie/297270-tinker-bell-and-the-legend-of-the-neverbeast
2000000.0,nan,100,68,"Drama,Romance",Massimiliano Camaiti,2021,3,25,3,99,Caught by a Wave,https://www.themoviedb.org//movie/694256-caught-by-a-wave
120000000.0,609016565.0,100,74,"Adventure,Drama,Action",Ang Lee,2012,11,21,2,127,Life of Pi,https://www.themoviedb.org//movie/87827-life-of-pi
80000000.0,415885488.0,100,69,"Adventure,Action,Fantasy",Stephen Sommers,1999,7,22,3,124,The Mummy,https://www.themoviedb.org//movie/564-the-mummy
nan,nan,100,64,"Animation,Family,Adventure,Comedy,Fantasy",Jennifer Lee,2017,11,22,2,22,Olaf's Frozen Adventure,https://www.themoviedb.org//movie/460793-olaf's-frozen-adventure
400000.0,nan,93,57,Documentary,Bryce Wagoner,2012,5,21,0,90,After Porn Ends,https://www.themoviedb.org//movie/109520-after-porn-ends
80000000.0,181466833.0,100,60,"Mystery,Fantasy,Adventure,Comedy",William Hanna,2004,4,23,4,93,Scooby-Doo 2: Monsters Unleashed,https://www.themoviedb.org//movie/11024-scooby-doo-2-monsters-unleashed
nan,nan,93,66,Horror,Dorian Fernández-Moris,2013,7,25,3,90,General Cemetery,https://www.themoviedb.org//movie/218454-general-cemetery
137000000.0,245360480.0,100,55,"Action,Science Fiction",James Schamus,2003,6,20,4,138,Hulk,https://www.themoviedb.org//movie/1927-hulk
3500000.0,5231128.0,93,69,"Action,Adventure,Animation,Science Fiction,Family",Dave Bullock,2008,2,26,1,75,Justice League: The New Frontier,https://www.themoviedb.org//movie/14011-justice-league-the-new-frontier
nan,nan,100,58,"Crime,Mystery,Thriller",Mikael Salomon,2015,9,7,0,87,Big Driver,https://www.themoviedb.org//movie/297961-big-driver
nan,nan,100,61,"Drama,Fantasy,Romance",Scott Hicks,2016,11,10,3,91,Fallen,https://www.themoviedb.org//movie/283378-fallen
3500000.0,16367326.0,100,76,"Romance,Drama,Music",Bethany Ashton Wolf,2018,1,26,4,104,Forever My Girl,https://www.themoviedb.org//movie/417261-forever-my-girl
10000000.0,104303851.0,100,63,"Horror,Drama,Thriller",Leigh Whannell,2015,6,5,4,97,Insidious: Chapter 3,https://www.themoviedb.org//movie/280092-insidious-chapter-3
10000000.0,1785977.0,100,62,"Horror,Thriller,Mystery",David Bruckner,2017,10,11,2,94,The Ritual,https://www.themoviedb.org//movie/433808-the-ritual
10000000.0,nan,100,60,"Thriller,Action,Crime",Ernie Barbarash,2012,9,11,1,115,6 Bullets,https://www.themoviedb.org//movie/127521-6-bullets
29000000.0,287506194.0,100,69,"Comedy,Music",Mickey Rapkin,2015,5,15,4,115,Pitch Perfect 2,https://www.themoviedb.org//movie/254470-pitch-perfect-2
3400000.0,78638987.0,100,72,"Horror,Drama,Thriller",J. A. Bayona,2007,12,28,4,105,The Orphanage,https://www.themoviedb.org//movie/6537-the-orphanage
nan,nan,100,57,Thriller,Peter Chelsom,2021,6,16,2,118,Security,https://www.themoviedb.org//movie/666624-security
nan,nan,nan,nan,unknown,unknown,nan,nan,nan,nan,nan,unknown,https://www.themoviedb.org//movie/283984-fate/stay-night-heaven's-feel-i.-presage-flower
3000000.0,15938065.0,100,45,Horror,Adam Marcus,1993,8,13,4,87,Jason Goes to Hell: The Final Friday,https://www.themoviedb.org//movie/10285-jason-goes-to-hell-the-final-friday
nan,nan,100,60,Drama,Marcela Said,2017,10,12,3,94,Los Perros,https://www.themoviedb.org//movie/453362-los-perros
nan,nan,100,72,"Animation,Family",William Lau,2009,9,15,1,81,Barbie and the Three Musketeers,https://www.themoviedb.org//movie/23566-barbie-and-the-three-musketeers
nan,nan,50,73,"Action,Animation,Comedy",unknown,2014,9,11,3,11,Sunny Side Battle!,https://www.themoviedb.org//movie/698916-sunny-side-battle!
75000000.0,817400891.0,100,68,"Action,Adventure,Science Fiction",Roland Emmerich,1996,6,25,1,145,Independence Day,https://www.themoviedb.org//movie/602-independence-day
50000000.0,149878437.0,100,62,"Action,Thriller,Science Fiction,Adventure",D. J. Caruso,2011,2,18,4,109,I Am Number Four,https://www.themoviedb.org//movie/46529-i-am-number-four
55000000.0,231449203.0,100,62,"Comedy,Romance",Adam Herz,2003,8,1,4,103,American Wedding,https://www.themoviedb.org//movie/8273-american-wedding
5000000.0,6833445.0,100,56,"Action,Horror,Thriller",Eli Roth,2014,9,4,3,100,The Green Inferno,https://www.themoviedb.org//movie/171424-the-green-inferno
nan,7449778.0,100,72,"Adventure,Animation,Action,Fantasy",Keiichirou Kawaguchi,2013,12,27,4,97,Hunter x Hunter: The Last Mission,https://www.themoviedb.org//movie/239523-hunter-x-hunter-the-last-mission
1000000.0,5199.0,100,55,Family,Lisa Arnold,2019,8,25,6,104,Camp Cool Kids,https://www.themoviedb.org//movie/467988-camp-cool-kids
22000000.0,34061097.0,100,65,"Animation,Adventure,Romance",Juan José Campanella,2015,8,14,4,106,Underdogs,https://www.themoviedb.org//movie/153158-underdogs
36000000.0,33459416.0,100,71,"Comedy,Family,Fantasy",Danny DeVito,1996,8,2,4,98,Matilda,https://www.themoviedb.org//movie/10830-matilda
14000000.0,82468705.0,100,81,"Comedy,War,Drama",Taika Waititi,2019,11,8,4,108,Jojo Rabbit,https://www.themoviedb.org//movie/515001-jojo-rabbit
44000000.0,155160045.0,100,70,"Crime,Thriller,Drama",Gavin O'Connor,2016,10,14,4,128,The Accountant,https://www.themoviedb.org//movie/302946-the-accountant
5900000.0,nan,100,68,"Crime,Thriller,Drama",Tiller Russell,2021,2,19,4,116,Silk Road,https://www.themoviedb.org//movie/579051-silk-road
25000000.0,83080890.0,100,50,Horror,David Loucka,2017,2,3,4,102,Rings,https://www.themoviedb.org//movie/14564-rings
90000000.0,589390539.0,100,72,"Action,Adventure,Comedy,Science Fiction",Barry Sonnenfeld,1997,7,2,2,98,Men in Black,https://www.themoviedb.org//movie/607-men-in-black
